CASE_ID,FROZEN_CLASS,VALID,DETAIL,admissibility
PB|held_out|F17|r007,LOST_IN_CROSS_SEED,True,seeds_with_correct_on_front=17;seeds_with_retained_correct=4;representative_state=INCORRECT;unresolved_rows=0/379,DECISION_INADMISSIBLE
PB|held_out|F17|r008,LOST_IN_CROSS_SEED,True,seeds_with_correct_on_front=22;seeds_with_retained_correct=7;representative_state=INCORRECT;unresolved_rows=0/365,DECISION_INADMISSIBLE
PB|held_out|F17|r009,LOST_IN_RETENTION,True,seeds_with_correct_on_front=15;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/348,DECISION_INADMISSIBLE
PB|held_out|F17|r010,LOST_IN_CROSS_SEED,True,seeds_with_correct_on_front=15;seeds_with_retained_correct=8;representative_state=INCORRECT;unresolved_rows=1/363,DECISION_INADMISSIBLE
PB|held_out|F17|r011,LOST_IN_CROSS_SEED,True,seeds_with_correct_on_front=11;seeds_with_retained_correct=5;representative_state=INCORRECT;unresolved_rows=8/357,DECISION_INADMISSIBLE
PB|held_out|F18|r000,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/342;resolved_by_expression_level_escalation=True,DECISION_INADMISSIBLE
PB|held_out|F18|r001,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/336,DECISION_INADMISSIBLE
PB|held_out|F18|r002,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/331,DECISION_INADMISSIBLE
PB|held_out|F18|r003,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/351,DECISION_INADMISSIBLE
PB|held_out|F18|r004,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/336;resolved_by_expression_level_escalation=True,DECISION_INADMISSIBLE
PB|held_out|F18|r005,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/361;resolved_by_expression_level_escalation=True,DECISION_INADMISSIBLE
PB|held_out|F18|r006,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/323,DECISION_INADMISSIBLE
PB|held_out|F18|r007,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/345,DECISION_INADMISSIBLE
PB|held_out|F18|r008,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/343,DECISION_INADMISSIBLE
PB|held_out|F18|r009,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/344,DECISION_INADMISSIBLE
PB|held_out|F18|r010,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/325,DECISION_INADMISSIBLE
PB|held_out|F18|r011,NEVER_ON_FRONT,True,seeds_with_correct_on_front=0;seeds_with_retained_correct=0;representative_state=INCORRECT;unresolved_rows=0/330;resolved_by_expression_level_escalation=True,DECISION_INADMISSIBLE
