key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
RDHQFKQIGNGIED,L-Acetylcarnitine,__ACYCLIC__RDHQFKQIGNGIED,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
RFDAIACWWDREDC,Glycocholic acid,C1CCC2C(C1)CCC1C3CCCC3CCC21,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
RHGKLRLOHDJJDR,DL-Citrulline,__ACYCLIC__RHGKLRLOHDJJDR,8,"MC19,MC20,MC22",10|100|20|30|30eV|40|45eV|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RJKFOVLPORLFTN,Progesterone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ROHFNLRQFUQHCH,L-Leucine,__ACYCLIC__ROHFNLRQFUQHCH,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RQFCJASXJCIDSX,Guanosine monophosphate,O=c1[nH]cnc2c1ncn2C1CCCO1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
RWSXRVCMGQZWBV,Glutathione,__ACYCLIC__RWSXRVCMGQZWBV,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
RYYVLZVUVIJVGH,Caffeine,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,11,"MC19,MC20,MC22,MC25",0.3|10|100|20|30|30eV|35eV|40|45eV|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SEOVTRFCIGRIMH,3-indole-acetic acid,c1ccc2[nH]ccc2c1,8,"MC19,MC20,MC22",10|100|20|30|30eV|40|45eV|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SFLSHLFXELFNJZ,Norepinephrine,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SIKJAQJRHWYJAI,Indole,c1ccc2[nH]ccc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
SIOXPEMLGUPBBT,Picolinic acid,c1ccncc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SLRCCWJSBJZJBV,(-)-Sparteine,C1CCN2CC3CC(CN4CCCCC34)C2C1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
SQVRNKJHWKZAKO,N-Acetylneuraminic acid,C1CCOCC1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
TZWZKDULKILUPV,N-Decanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
UCMIRNVEIXFBKS,beta-Alanine,__ACYCLIC__UCMIRNVEIXFBKS,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
UCTWMZQNUQWSLP,Epinephrine,c1ccccc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UDMBCSSLTHHNCD,Adenosine monophosphate,c1ncc2ncn(C3CCCO3)c2n1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
UFAHZIUFPNSHSL,Propionylcarnitine,__ACYCLIC__UFAHZIUFPNSHSL,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UFULAYFCSOUIOV,Cysteamine,__ACYCLIC__UFULAYFCSOUIOV,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
UGQMRVRMYYASKQ,Inosine,O=c1nc[nH]c2c1ncn2C1CCCO1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False
UHDGCWIWMRVCDJ,Cytidine,O=c1ncccn1C1CCCO1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UIKROCXWUNQSPJ,Cotinine,O=C1CCC(c2cccnc2)N1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
UKAUYVFTDYCKQA,L-Homoserine,__ACYCLIC__UKAUYVFTDYCKQA,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
ULQWKETUACYZLI,Dihomo-gamma-Linolenoyl ethanolamide,__ACYCLIC__ULQWKETUACYZLI,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UYPYRKYUKCHHIB,Trimethylamine N-oxide,__ACYCLIC__UYPYRKYUKCHHIB,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
VCKPUUFAIGNJHC,Hydroxykynurenine,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
VEYYWZRYIYDQJM,N-Alpha-acetyllysine,__ACYCLIC__VEYYWZRYIYDQJM,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
VFFNZZXXTGXBOG,N-Butyryl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
VGONTNSXDCQUGY,Deoxyinosine,O=c1[nH]cnc2c1ncn2C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
VHRGRCVQAFMJIZ,Cadaverine,__ACYCLIC__VHRGRCVQAFMJIZ,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
VJSBNBBOSZJDKB,Cer(d18:1/24:1(15Z)),__ACYCLIC__VJSBNBBOSZJDKB,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VLBPIWYTPAXCFJ,Lyso-PAF C16,__ACYCLIC__VLBPIWYTPAXCFJ,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
VODZWWMEJITOND,Ceramide (d18:1/18:0),__ACYCLIC__VODZWWMEJITOND,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
VVIUBCNYACGLLV,Hypotaurine,__ACYCLIC__VVIUBCNYACGLLV,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
VYFYYTLLBUKUHU,Dopamine,c1ccccc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
VZXPDPZARILFQX,O-Acetylserine,__ACYCLIC__VZXPDPZARILFQX,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
WBYWAXJHAXSJNI,Cinnamic acid,c1ccccc1,7,"MC19,MC20",10|100|20|30|40|45eV|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WHBHBVVOGNECLV,Cortexolone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
WHUUTDBJXJRKMK,L-Glutamic acid,__ACYCLIC__WHUUTDBJXJRKMK,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
WILLZMOKUUPJSL,N-Dodecanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
WJXSWCUQABXPFS,3-Hydroxyanthranilic acid,c1ccccc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WSMYVTOQOOLQHP,Malondialdehyde,__ACYCLIC__WSMYVTOQOOLQHP,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WTDRDQBEARUVNC,L-Dopa,c1ccccc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
WUADCCWRTIWANL,Biochanin A,O=c1c(-c2ccccc2)coc2ccccc12,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WUUGFSXJNOTRMR,5'-Methylthioadenosine,c1ncc2ncn(C3CCCO3)c2n1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WVMUCBHSEHBMKA,3-Sulfinoalanine,__ACYCLIC__WVMUCBHSEHBMKA,6,"MC20,MC22",10|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",5,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
WWUZIQQURGPMPG,Sphingosine,__ACYCLIC__WWUZIQQURGPMPG,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XKBJVQHMEXMFDZ,1-octadecylglycero-3-phosphocholine,__ACYCLIC__XKBJVQHMEXMFDZ,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
XOMRRQXKHMYMOC,L-Palmitoylcarnitine,__ACYCLIC__XOMRRQXKHMYMOC,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
XTWYTFMLZFPYCI,ADP,c1ncc2ncn(C3CCCO3)c2n1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
XVOYSCVBGLVSOL,Cysteic acid,__ACYCLIC__XVOYSCVBGLVSOL,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YAPQBXQYLJRXSA,Theobromine,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,8,"MC19,MC20,MC22",10|100|20|30|30eV|35eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YBJHBAHKTGYVGT,Biotin,O=C1NC2CSCC2N1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YCSBALJAGZKWFF,2-Aminoanthracene,c1ccc2cc3ccccc3cc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
YDNKGFDKKRUKPY,Ceramide (d18:1/16:0),__ACYCLIC__YDNKGFDKKRUKPY,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
YGPSJZOEDVAXAB,L-Kynurenine,c1ccccc1,8,"MC20,MC22,MC25",0.3|10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YYGNTYWPHWGJRM,Squalene,__ACYCLIC__YYGNTYWPHWGJRM,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False
ZBSGKPYXQINNGF,Nicotinuric acid,c1ccncc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZDGJAHTZVHVLOT,Saccharopine,__ACYCLIC__ZDGJAHTZVHVLOT,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
ZDXPYRJPNDTMRX,L-Glutamine,__ACYCLIC__ZDXPYRJPNDTMRX,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZHCKPJGJQOPTLB,Methylimidazoleacetic acid,c1c[nH]cn1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
ZJFKKPDLNLCPNP,N-Hexanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
ZJUKTBDSGOFHSH,S-Adenosylhomocysteine,c1ncc2ncn(C3CCCO3)c2n1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZNJFBWYDHIGLCU,Jasmonic acid,O=C1CCCC1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZQISRDCJNBUVMM,L-Histidinol,c1c[nH]cn1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZQSIJRDFPHDXIC,Daidzein,O=c1c(-c2ccccc2)coc2ccccc12,7,"MC20,MC25",0.3|10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
